Stuid,Form,Subject_Taken,AvgMarkObtained
G477,3_4,D&T_F3&4,8.48
G477,3_4,ELA_F3&4,66.4
G477,3_4,ELIT_F3&4,56.5
G477,3_4,FRE_F3&4,59.4
G477,3_4,GEO_F3&4,17
G477,3_4,HIS_F3&4,66.8
G477,3_4,ICT_F3&4,17.08
G477,3_4,MTH_F3&4,71.6
G477,3_4,PED_F3&4,17.63
G477,3_4,PHY_F3&4,73.4
G477,3_4,RE_F3&4,51.6
G478,1,ART_F1,72.83
G478,1,COMP SC_F1,74.93
G478,1,ELA_F1,64.83
G478,1,FRE_F1,51.45
G478,1,GEO_F1,40.42
G478,1,HIS_F1,72
G478,1,MTH_F1,66.49
G478,1,RE_F1,66
G478,1,SCI_F1,61.97
G478,1,SH_F1,65.47
G478,2,ART_F2,48.23
G478,2,COMP SC_F2,37
G478,2,ELA_F2,44.01
G478,2,FRE_F2,34.22
G478,2,GEO_F2,45.37
G478,2,HIS_F2,35.37
G478,2,MTH_F2,21.57
G478,2,RE_F2,40.87
G478,2,SCI_F2,48.5
G478,2,SH_F2,17.49
G478,3_4,ACC_F3&4,30.3
G478,3_4,ART_F3&4,0
G478,3_4,BIOL_F3&4,50.49
G478,3_4,BST_F3&4,0
G478,3_4,CHEM_F3&4,32.35
G478,3_4,COMP SC_F3&4,0
G478,3_4,D&T_F3&4,0
G478,3_4,ELA_F3&4,47.9
G478,3_4,ELIT_F3&4,46
G478,3_4,FRE_F3&4,0
G478,3_4,GEO_F3&4,0
G478,3_4,HIS_F3&4,45.97
G478,3_4,ICT_F3&4,42.33
G478,3_4,MTH_F3&4,44.28
G478,3_4,PED_F3&4,0
G478,3_4,PHY_F3&4,46.15
G478,3_4,RE_F3&4,59.29
G479,1,ART_F1,66
G479,1,COMP SC_F1,73.1
G479,1,ELA_F1,53.54
G479,1,FRE_F1,58.17
G479,1,GEO_F1,52.82
G479,1,HIS_F1,65.58
G479,1,MTH_F1,30.02
G479,1,RE_F1,54.7
G479,1,SCI_F1,64.32
G479,1,SH_F1,81.61
G479,2,ART_F2,74.44
G479,2,COMP SC_F2,61.47
G479,2,ELA_F2,54.55
G479,2,FRE_F2,42.92
G479,2,GEO_F2,54.98
G479,2,HIS_F2,63.34
G479,2,MTH_F2,12.71
G479,2,RE_F2,50.52
G479,2,SCI_F2,45
G479,2,SH_F2,69.38
G479,3_4,ACC_F3&4,0
G479,3_4,ART_F3&4,40.9
G479,3_4,BIOL_F3&4,0
G479,3_4,BST_F3&4,0
G479,3_4,CHEM_F3&4,26.92
G479,3_4,COMP SC_F3&4,0
G479,3_4,D&T_F3&4,67.36
G479,3_4,ELA_F3&4,49.09
G479,3_4,ELIT_F3&4,33
G479,3_4,FRE_F3&4,0
G479,3_4,GEO_F3&4,42.91
G479,3_4,HIS_F3&4,38.12
G479,3_4,ICT_F3&4,0
G479,3_4,MTH_F3&4,49.12
G479,3_4,PED_F3&4,0
G479,3_4,PHY_F3&4,42.35
G479,3_4,RE_F3&4,58.75
G480,1,ART_F1,63
G480,1,COMP SC_F1,84
G480,1,ELA_F1,65.14
G480,1,FRE_F1,68.21
G480,1,GEO_F1,85.83
G480,1,HIS_F1,80.87
G480,1,MTH_F1,74
G480,1,RE_F1,77.33
G480,1,SCI_F1,77.67
G480,1,SH_F1,65.61
G480,2,ART_F2,39.03
G480,2,COMP SC_F2,85.67
G480,2,ELA_F2,76.67
G480,2,FRE_F2,71.12
G480,2,GEO_F2,79.08
G480,2,HIS_F2,75.25
G480,2,MTH_F2,78.84
G480,2,RE_F2,62.9
G480,2,SCI_F2,85.49
G480,2,SH_F2,48.31
G480,3_4,ACC_F3&4,0
G480,3_4,ART_F3&4,0
G480,3_4,BIOL_F3&4,78.82
G480,3_4,BST_F3&4,0
G480,3_4,CHEM_F3&4,57.48
G480,3_4,COMP SC_F3&4,67.88
G480,3_4,D&T_F3&4,0
G480,3_4,ELA_F3&4,66.76
G480,3_4,ELIT_F3&4,44.47
G480,3_4,FRE_F3&4,65.07
G480,3_4,GEO_F3&4,59.39
G480,3_4,HIS_F3&4,0
G480,3_4,ICT_F3&4,0
G480,3_4,MTH_F3&4,48.87
G480,3_4,PED_F3&4,0
G480,3_4,PHY_F3&4,67.54
G480,3_4,RE_F3&4,56.02
G481,1,ART_F1,82.67
G481,1,COMP SC_F1,75.67
G481,1,ELA_F1,74.77
G481,1,FRE_F1,66.67
G481,1,GEO_F1,76.67
G481,1,HIS_F1,81.06
G481,1,MTH_F1,70.11
G481,1,RE_F1,75.33
G481,1,SCI_F1,75.33
G481,1,SH_F1,75.33
G481,2,ART_F2,75
G481,2,COMP SC_F2,82.92
G481,2,ELA_F2,69.19
G481,2,FRE_F2,64.97
G481,2,GEO_F2,82.06
G481,2,HIS_F2,75.75
G481,2,MTH_F2,78.25
G481,2,RE_F2,81.69
G481,2,SCI_F2,81.47
G481,2,SH_F2,63.5
G481,3_4,ACC_F3&4,56.73
G481,3_4,ART_F3&4,0
G481,3_4,BIOL_F3&4,72.11
G481,3_4,BST_F3&4,0
G481,3_4,CHEM_F3&4,60.38
G481,3_4,COMP SC_F3&4,0
G481,3_4,D&T_F3&4,0
G481,3_4,ELA_F3&4,61.47
G481,3_4,ELIT_F3&4,51.16
G481,3_4,FRE_F3&4,64.35
G481,3_4,GEO_F3&4,0
G481,3_4,HIS_F3&4,0
G481,3_4,ICT_F3&4,63.32
G481,3_4,MTH_F3&4,59.86
G481,3_4,PED_F3&4,0
G481,3_4,PHY_F3&4,58.34
G481,3_4,RE_F3&4,56.33
G482,1,ART_F1,61.67
G482,1,COMP SC_F1,81.67
G482,1,ELA_F1,75.33
G482,1,FRE_F1,35
G482,1,GEO_F1,50.33
G482,1,HIS_F1,67.56
G482,1,MTH_F1,53.65
G482,1,RE_F1,51.92
G482,1,SCI_F1,63.33
G482,1,SH_F1,60
G482,2,ART_F2,50.02
G482,2,COMP SC_F2,85.53
G482,2,ELA_F2,73.54
G482,2,FRE_F2,38.94
G482,2,GEO_F2,69.78
G482,2,HIS_F2,68.16
G482,2,MTH_F2,27.36
G482,2,RE_F2,65.17
G482,2,SCI_F2,63.07
G482,2,SH_F2,51.49
G482,3_4,ACC_F3&4,51.13
G482,3_4,ART_F3&4,0
G482,3_4,BIOL_F3&4,53.1
G482,3_4,BST_F3&4,0
G482,3_4,CHEM_F3&4,49.67
G482,3_4,COMP SC_F3&4,0
G482,3_4,D&T_F3&4,0
G482,3_4,ELA_F3&4,51.73
G482,3_4,ELIT_F3&4,49.86
G482,3_4,FRE_F3&4,0
G482,3_4,GEO_F3&4,0
G482,3_4,HIS_F3&4,50.05
G482,3_4,ICT_F3&4,83.91
G482,3_4,MTH_F3&4,68.32
G482,3_4,PED_F3&4,0
G482,3_4,PHY_F3&4,58.25
G482,3_4,RE_F3&4,47
G483,1,ART_F1,51
G483,1,COMP SC_F1,74
G483,1,ELA_F1,61.33
G483,1,FRE_F1,57.23
G483,1,GEO_F1,63.33
G483,1,HIS_F1,60.67
G483,1,MTH_F1,51.67
G483,1,RE_F1,56.23
G483,1,SCI_F1,60.52
G483,1,SH_F1,71.33
G483,2,ART_F2,40.83
G483,2,COMP SC_F2,75.44
G483,2,ELA_F2,54.58
G483,2,FRE_F2,37.45
G483,2,GEO_F2,51.56
G483,2,HIS_F2,55.55
G483,2,MTH_F2,24.54
G483,2,RE_F2,61.8
G483,2,SCI_F2,51.75
G483,2,SH_F2,61.77
G483,3_4,ACC_F3&4,0
G483,3_4,ART_F3&4,0
G483,3_4,BIOL_F3&4,52.09
G483,3_4,BST_F3&4,38.49
G483,3_4,CHEM_F3&4,0
G483,3_4,COMP SC_F3&4,0
G483,3_4,D&T_F3&4,41.9
G483,3_4,ELA_F3&4,58.04
G483,3_4,ELIT_F3&4,0
G483,3_4,FRE_F3&4,0
G483,3_4,GEO_F3&4,38.86
G483,3_4,HIS_F3&4,0
G483,3_4,ICT_F3&4,51.52
G483,3_4,MTH_F3&4,33.52
G483,3_4,PED_F3&4,34.71
G483,3_4,PHY_F3&4,0
G483,3_4,RE_F3&4,28.76
G484,1,ART_F1,71.5
G484,1,COMP SC_F1,81.83
G484,1,ELA_F1,76.09
G484,1,FRE_F1,67.16
G484,1,GEO_F1,53.33
G484,1,HIS_F1,76.89
G484,1,MTH_F1,68.11
G484,1,RE_F1,59.1
G484,1,SCI_F1,56.75
G484,1,SH_F1,58.76
G484,2,ART_F2,69.62
G484,2,COMP SC_F2,52.62
G484,2,ELA_F2,55.69
G484,2,FRE_F2,56.02
G484,2,GEO_F2,71.5
G484,2,HIS_F2,47.37
G484,2,MTH_F2,39.47
G484,2,RE_F2,69.8
G484,2,SCI_F2,66.17
G484,2,SH_F2,56.61
G484,3_4,ACC_F3&4,30.77
G484,3_4,ART_F3&4,0
G484,3_4,BIOL_F3&4,49.54
G484,3_4,BST_F3&4,0
G484,3_4,CHEM_F3&4,48.6
G484,3_4,COMP SC_F3&4,0
G484,3_4,D&T_F3&4,0
G484,3_4,ELA_F3&4,54.84
G484,3_4,ELIT_F3&4,50
G484,3_4,FRE_F3&4,55.83
G484,3_4,GEO_F3&4,0
G484,3_4,HIS_F3&4,0
G484,3_4,ICT_F3&4,53.98
G484,3_4,MTH_F3&4,44.54
G484,3_4,PED_F3&4,0
G484,3_4,PHY_F3&4,49.7
G484,3_4,RE_F3&4,66.6
G485,1,ART_F1,80.33
G485,1,COMP SC_F1,91.73
G485,1,ELA_F1,72.33
G485,1,FRE_F1,81
G485,1,GEO_F1,80.33
G485,1,HIS_F1,87
G485,1,MTH_F1,66.67
G485,1,RE_F1,86.88
G485,1,SCI_F1,84.67
G485,1,SH_F1,53.33
G485,2,ART_F2,69.21
G485,2,COMP SC_F2,82.79
G485,2,ELA_F2,83.22
G485,2,FRE_F2,62.83
G485,2,GEO_F2,86.19
G485,2,HIS_F2,82.83
G485,2,MTH_F2,63.33
G485,2,RE_F2,82.04
G485,2,SCI_F2,83.74
G485,2,SH_F2,54.78
G485,3_4,ACC_F3&4,0
G485,3_4,ART_F3&4,0
G485,3_4,BIOL_F3&4,78.75
G485,3_4,BST_F3&4,0
G485,3_4,CHEM_F3&4,74.81
G485,3_4,COMP SC_F3&4,0
G485,3_4,D&T_F3&4,0
G485,3_4,ELA_F3&4,60.25
G485,3_4,ELIT_F3&4,68.77
G485,3_4,FRE_F3&4,51.56
G485,3_4,GEO_F3&4,78.59
G485,3_4,HIS_F3&4,71.66
G485,3_4,ICT_F3&4,0
G485,3_4,MTH_F3&4,65.11
G485,3_4,PED_F3&4,0
G485,3_4,PHY_F3&4,59.37
G485,3_4,RE_F3&4,76.98
G486,1,ART_F1,68.33
G486,1,COMP SC_F1,79.48
G486,1,ELA_F1,51.53
G486,1,FRE_F1,85.42
G486,1,GEO_F1,71.11
G486,1,HIS_F1,61.71
G486,1,MTH_F1,56.18
G486,1,RE_F1,58.86
G486,1,SCI_F1,56.84
G486,1,SH_F1,80.11
G486,2,ART_F2,45.06
G486,2,COMP SC_F2,77.27
G486,2,ELA_F2,67.7
G486,2,FRE_F2,75.99
G486,2,GEO_F2,70.64
G486,2,HIS_F2,72.58
G486,2,MTH_F2,58.43
G486,2,RE_F2,55.33
G486,2,SCI_F2,62.76
G486,2,SH_F2,56.75
G486,3_4,ACC_F3&4,0
G486,3_4,ART_F3&4,0
G486,3_4,BIOL_F3&4,66.08
G486,3_4,BST_F3&4,0
G486,3_4,CHEM_F3&4,67.71
G486,3_4,COMP SC_F3&4,0
G486,3_4,D&T_F3&4,0
G486,3_4,ELA_F3&4,50.69
G486,3_4,ELIT_F3&4,35.63
G486,3_4,FRE_F3&4,55.99
G486,3_4,GEO_F3&4,59.03
G486,3_4,HIS_F3&4,0
G486,3_4,ICT_F3&4,64.49
G486,3_4,MTH_F3&4,56.11
G486,3_4,PED_F3&4,0
G486,3_4,PHY_F3&4,56.32
G486,3_4,RE_F3&4,70.17
G487,1,ART_F1,58.39
G487,1,COMP SC_F1,54.75
G487,1,ELA_F1,64.61
G487,1,FRE_F1,52.25
G487,1,GEO_F1,48.38
G487,1,HIS_F1,57.56
G487,1,MTH_F1,56.62
G487,1,RE_F1,23.2
G487,1,SCI_F1,42.57
G487,1,SH_F1,66.89
G487,2,ART_F2,39.84
G487,2,COMP SC_F2,32.67
G487,2,ELA_F2,31.82
G487,2,FRE_F2,38.49
G487,2,GEO_F2,50
G487,2,HIS_F2,48.96
G487,2,MTH_F2,33.8
G487,2,RE_F2,48.5
G487,2,SCI_F2,51.02
G487,2,SH_F2,63.18
G487,3_4,ACC_F3&4,0
G487,3_4,ART_F3&4,0
G487,3_4,BIOL_F3&4,56.56
G487,3_4,BST_F3&4,53.2
G487,3_4,CHEM_F3&4,0
G487,3_4,COMP SC_F3&4,0
G487,3_4,D&T_F3&4,0
G487,3_4,ELA_F3&4,46.6
G487,3_4,ELIT_F3&4,47
G487,3_4,FRE_F3&4,0
G487,3_4,GEO_F3&4,62.7
G487,3_4,HIS_F3&4,0
G487,3_4,ICT_F3&4,54.85
G487,3_4,MTH_F3&4,30.3
G487,3_4,PED_F3&4,59.6
G487,3_4,PHY_F3&4,47.8
G487,3_4,RE_F3&4,72
G488,1,ART_F1,44.33
G488,1,COMP SC_F1,62.21
G488,1,ELA_F1,53.67
G488,1,FRE_F1,62.79
G488,1,GEO_F1,53.33
G488,1,HIS_F1,54.67
G488,1,MTH_F1,80.33
G488,1,RE_F1,68.67
G488,1,SCI_F1,58.33
G488,1,SH_F1,63.33
G488,2,ART_F2,60.67
G488,2,COMP SC_F2,63.33
G488,2,ELA_F2,58.55
G488,2,FRE_F2,76.99
G488,2,GEO_F2,63.1
G488,2,HIS_F2,56.83
G488,2,MTH_F2,76
G488,2,RE_F2,69.7
G488,2,SCI_F2,66.43
G488,2,SH_F2,53.33
G488,3_4,ACC_F3&4,0
G488,3_4,ART_F3&4,0
G488,3_4,BIOL_F3&4,56.06
G488,3_4,BST_F3&4,0
G488,3_4,CHEM_F3&4,57.11
G488,3_4,COMP SC_F3&4,0
G488,3_4,D&T_F3&4,0
G488,3_4,ELA_F3&4,44.05
G488,3_4,ELIT_F3&4,36.09
G488,3_4,FRE_F3&4,59.74
G488,3_4,GEO_F3&4,63.44
G488,3_4,HIS_F3&4,54.59
G488,3_4,ICT_F3&4,0
G488,3_4,MTH_F3&4,81.81
G488,3_4,PED_F3&4,0
G488,3_4,PHY_F3&4,54.08
G488,3_4,RE_F3&4,70.54
G489,1,ART_F1,73.33
G489,1,COMP SC_F1,85.52
G489,1,ELA_F1,61.44
G489,1,FRE_F1,40.03
G489,1,GEO_F1,68.33
G489,1,HIS_F1,72.32
G489,1,MTH_F1,59.51
G489,1,RE_F1,60.33
G489,1,SCI_F1,76.67
G489,1,SH_F1,38.33
G489,2,ART_F2,62.42
G489,2,COMP SC_F2,73
G489,2,ELA_F2,52.17
G489,2,FRE_F2,54.44
G489,2,GEO_F2,74.92
G489,2,HIS_F2,62.2
G489,2,MTH_F2,70.42
G489,2,RE_F2,71.44
G489,2,SCI_F2,86.72
G489,2,SH_F2,28.42
G489,3_4,ACC_F3&4,0
G489,3_4,ART_F3&4,0
G489,3_4,BIOL_F3&4,0
G489,3_4,BST_F3&4,14.04
G489,3_4,CHEM_F3&4,64.82
G489,3_4,COMP SC_F3&4,69.85
G489,3_4,D&T_F3&4,85.79
G489,3_4,ELA_F3&4,71.69
G489,3_4,ELIT_F3&4,69.34
G489,3_4,FRE_F3&4,47.26
G489,3_4,GEO_F3&4,59.83
G489,3_4,HIS_F3&4,10.45
G489,3_4,ICT_F3&4,25.8
G489,3_4,MTH_F3&4,59.61
G489,3_4,PED_F3&4,0
G489,3_4,PHY_F3&4,79.95
G489,3_4,RE_F3&4,62.57
G490,1,ART_F1,70.83
G490,1,COMP SC_F1,90
G490,1,ELA_F1,74.31
G490,1,FRE_F1,68.01
G490,1,GEO_F1,76
G490,1,HIS_F1,71.86
G490,1,MTH_F1,88.7
G490,1,RE_F1,74.67
G490,1,SCI_F1,76.33
G490,1,SH_F1,63.72
G490,2,ART_F2,64.57
G490,2,COMP SC_F2,88
G490,2,ELA_F2,81.17
G490,2,FRE_F2,72.26
G490,2,GEO_F2,75.72
G490,2,HIS_F2,70.25
G490,2,MTH_F2,90.71
G490,2,RE_F2,66.47
G490,2,SCI_F2,70.56
G490,2,SH_F2,51.85
G490,3_4,ACC_F3&4,0
G490,3_4,ART_F3&4,0
G490,3_4,BIOL_F3&4,0
G490,3_4,BST_F3&4,0
G490,3_4,CHEM_F3&4,45.56
G490,3_4,COMP SC_F3&4,0
G490,3_4,D&T_F3&4,73.63
G490,3_4,ELA_F3&4,63.61
G490,3_4,ELIT_F3&4,54.13
G490,3_4,FRE_F3&4,50.4
G490,3_4,GEO_F3&4,56.81
G490,3_4,HIS_F3&4,0
G490,3_4,ICT_F3&4,70.93
G490,3_4,MTH_F3&4,55.75
G490,3_4,PED_F3&4,0
G490,3_4,PHY_F3&4,63.45
G490,3_4,RE_F3&4,61.58
G491,1,ART_F1,81.33
G491,1,COMP SC_F1,93.33
G491,1,ELA_F1,73.67
G491,1,FRE_F1,47.64
G491,1,GEO_F1,74.5
G491,1,HIS_F1,74.99
G491,1,MTH_F1,79.04
G491,1,RE_F1,42.67
G491,1,SCI_F1,81.33
G491,1,SH_F1,87.33
G491,2,ART_F2,70
G491,2,COMP SC_F2,87.61
G491,2,ELA_F2,56.7
G491,2,FRE_F2,68.59
G491,2,GEO_F2,78.62
G491,2,HIS_F2,73.25
G491,2,MTH_F2,74.65
G491,2,RE_F2,72.76
G491,2,SCI_F2,83.53
G491,2,SH_F2,70.53
G491,3_4,ACC_F3&4,0
G491,3_4,ART_F3&4,0
G491,3_4,BIOL_F3&4,0
G491,3_4,BST_F3&4,0
G491,3_4,CHEM_F3&4,66.98
G491,3_4,COMP SC_F3&4,0
G491,3_4,D&T_F3&4,75.61
G491,3_4,ELA_F3&4,54.03
G491,3_4,ELIT_F3&4,45.77
G491,3_4,FRE_F3&4,70.53
G491,3_4,GEO_F3&4,64.34
G491,3_4,HIS_F3&4,0
G491,3_4,ICT_F3&4,69.8
G491,3_4,MTH_F3&4,76.11
G491,3_4,PED_F3&4,0
G491,3_4,PHY_F3&4,60.37
G491,3_4,RE_F3&4,69.69
G492,1,ART_F1,75.37
G492,1,COMP SC_F1,57.69
G492,1,ELA_F1,68.55
G492,1,FRE_F1,65.3
G492,1,GEO_F1,73.29
G492,1,HIS_F1,71.26
G492,1,MTH_F1,52.04
G492,1,RE_F1,66.31
G492,1,SCI_F1,46.99
G492,1,SH_F1,73.97
G492,2,ART_F2,71.54
G492,2,COMP SC_F2,68.7
G492,2,ELA_F2,66.08
G492,2,FRE_F2,73.32
G492,2,GEO_F2,80.67
G492,2,HIS_F2,79.82
G492,2,MTH_F2,36.96
G492,2,RE_F2,77.86
G492,2,SCI_F2,69.94
G492,2,SH_F2,68.12
G492,3_4,ACC_F3&4,0
G492,3_4,ART_F3&4,0
G492,3_4,BIOL_F3&4,73.6
G492,3_4,BST_F3&4,0
G492,3_4,CHEM_F3&4,56.4
G492,3_4,COMP SC_F3&4,0
G492,3_4,D&T_F3&4,0
G492,3_4,ELA_F3&4,66.79
G492,3_4,ELIT_F3&4,64.5
G492,3_4,FRE_F3&4,70.53
G492,3_4,GEO_F3&4,72.1
G492,3_4,HIS_F3&4,77.15
G492,3_4,ICT_F3&4,0
G492,3_4,MTH_F3&4,46.39
G492,3_4,PED_F3&4,0
G492,3_4,PHY_F3&4,65.03
G492,3_4,RE_F3&4,79.1
G493,1,ART_F1,62.67
G493,1,COMP SC_F1,82.67
G493,1,ELA_F1,79
G493,1,FRE_F1,54.24
G493,1,GEO_F1,78.51
G493,1,HIS_F1,84.82
G493,1,MTH_F1,81.13
G493,1,RE_F1,46
G493,1,SCI_F1,73.33
G493,1,SH_F1,78
G493,2,ART_F2,43.33
G493,2,COMP SC_F2,80.89
G493,2,ELA_F2,66
G493,2,FRE_F2,64.71
G493,2,GEO_F2,81.73
G493,2,HIS_F2,78.08
G493,2,MTH_F2,51.81
G493,2,RE_F2,77.04
G493,2,SCI_F2,70.54
G493,2,SH_F2,62.21
G493,3_4,ACC_F3&4,0
G493,3_4,ART_F3&4,0
G493,3_4,BIOL_F3&4,60.68
G493,3_4,BST_F3&4,0
G493,3_4,CHEM_F3&4,59.88
G493,3_4,COMP SC_F3&4,0
G493,3_4,D&T_F3&4,0
G493,3_4,ELA_F3&4,58.88
G493,3_4,ELIT_F3&4,53.14
G493,3_4,FRE_F3&4,62.43
G493,3_4,GEO_F3&4,67.19
G493,3_4,HIS_F3&4,0
G493,3_4,ICT_F3&4,65.38
G493,3_4,MTH_F3&4,52.27
G493,3_4,PED_F3&4,0
G493,3_4,PHY_F3&4,64.4
G493,3_4,RE_F3&4,73.98
G494,1,ART_F1,76.5
G494,1,COMP SC_F1,83.97
G494,1,ELA_F1,66.67
G494,1,FRE_F1,54
G494,1,GEO_F1,64
G494,1,HIS_F1,70.67
G494,1,MTH_F1,55
G494,1,RE_F1,64.6
G494,1,SCI_F1,68.33
G494,1,SH_F1,45
G494,2,ART_F2,80.72
G494,2,COMP SC_F2,76.33
G494,2,ELA_F2,60.88
G494,2,FRE_F2,59.1
G494,2,GEO_F2,61.97
G494,2,HIS_F2,53.33
G494,2,MTH_F2,66.64
G494,2,RE_F2,41.68
G494,2,SCI_F2,63.95
G494,2,SH_F2,43.67
G494,3_4,ACC_F3&4,38.71
G494,3_4,ART_F3&4,8.3
G494,3_4,BIOL_F3&4,0
G494,3_4,BST_F3&4,0
G494,3_4,CHEM_F3&4,51.37
G494,3_4,COMP SC_F3&4,17.6
G494,3_4,D&T_F3&4,63.78
G494,3_4,ELA_F3&4,40.6
G494,3_4,ELIT_F3&4,59.77
G494,3_4,FRE_F3&4,0
G494,3_4,GEO_F3&4,19.3
G494,3_4,HIS_F3&4,69.18
G494,3_4,ICT_F3&4,63.27
G494,3_4,MTH_F3&4,69.84
G494,3_4,PED_F3&4,0
G494,3_4,PHY_F3&4,55.4
G494,3_4,RE_F3&4,63.94
G495,1,ART_F1,73.33
G495,1,COMP SC_F1,68
G495,1,ELA_F1,65.8
G495,1,FRE_F1,70.42
G495,1,GEO_F1,61.67
G495,1,HIS_F1,81.06
G495,1,MTH_F1,68.54
G495,1,RE_F1,74.67
G495,1,SCI_F1,68.67
G495,1,SH_F1,64.33
G495,2,ART_F2,82.13
G495,2,COMP SC_F2,79.89
G495,2,ELA_F2,56.63
G495,2,FRE_F2,65.03
G495,2,GEO_F2,78.16
G495,2,HIS_F2,88.45
G495,2,MTH_F2,81.31
G495,2,RE_F2,71.53
G495,2,SCI_F2,85.14
G495,2,SH_F2,63.6
G495,3_4,ACC_F3&4,0
G495,3_4,ART_F3&4,0
G495,3_4,BIOL_F3&4,73.41
G495,3_4,BST_F3&4,0
G495,3_4,CHEM_F3&4,78.07
G495,3_4,COMP SC_F3&4,85.52
G495,3_4,D&T_F3&4,0
G495,3_4,ELA_F3&4,48.71
G495,3_4,ELIT_F3&4,30.88
G495,3_4,FRE_F3&4,61.84
G495,3_4,GEO_F3&4,58.36
G495,3_4,HIS_F3&4,0
G495,3_4,ICT_F3&4,0
G495,3_4,MTH_F3&4,65.81
G495,3_4,PED_F3&4,0
G495,3_4,PHY_F3&4,78.59
G495,3_4,RE_F3&4,54.09
G496,1,ART_F1,48.25
G496,1,COMP SC_F1,66.44
G496,1,ELA_F1,78.77
G496,1,FRE_F1,58.67
G496,1,GEO_F1,61.92
G496,1,HIS_F1,55.22
G496,1,MTH_F1,44.34
G496,1,RE_F1,67.88
G496,1,SCI_F1,68.21
G496,1,SH_F1,28.16
G496,2,ART_F2,58.13
G496,2,COMP SC_F2,35.36
G496,2,ELA_F2,66.67
G496,2,FRE_F2,64.9
G496,2,GEO_F2,64
G496,2,HIS_F2,70.91
G496,2,MTH_F2,40.59
G496,2,RE_F2,70.69
G496,2,SCI_F2,42.31
G496,2,SH_F2,54.24
G496,3_4,ACC_F3&4,0
G496,3_4,ART_F3&4,0
G496,3_4,BIOL_F3&4,60.4
G496,3_4,BST_F3&4,0
G496,3_4,CHEM_F3&4,50.63
G496,3_4,COMP SC_F3&4,0
G496,3_4,D&T_F3&4,0
G496,3_4,ELA_F3&4,56.6
G496,3_4,ELIT_F3&4,28.5
G496,3_4,FRE_F3&4,60
G496,3_4,GEO_F3&4,53.37
G496,3_4,HIS_F3&4,59.67
G496,3_4,ICT_F3&4,0
G496,3_4,MTH_F3&4,47.39
G496,3_4,PED_F3&4,0
G496,3_4,PHY_F3&4,54.55
G496,3_4,RE_F3&4,78
G497,1,ART_F1,81
G497,1,COMP SC_F1,87.5
G497,1,ELA_F1,61.53
G497,1,FRE_F1,50.87
G497,1,GEO_F1,67.33
G497,1,HIS_F1,68.84
G497,1,MTH_F1,71.34
G497,1,RE_F1,57.67
G497,1,SCI_F1,75.67
G497,1,SH_F1,60.28
G497,2,ART_F2,78.67
G497,2,COMP SC_F2,62.27
G497,2,ELA_F2,79.68
G497,2,FRE_F2,36.9
G497,2,GEO_F2,69.44
G497,2,HIS_F2,62.5
G497,2,MTH_F2,49.63
G497,2,RE_F2,50.58
G497,2,SCI_F2,65.16
G497,2,SH_F2,47.2
G497,3_4,ACC_F3&4,35.32
G497,3_4,ART_F3&4,0
G497,3_4,BIOL_F3&4,0
G497,3_4,BST_F3&4,0
G497,3_4,CHEM_F3&4,56.53
G497,3_4,COMP SC_F3&4,0
G497,3_4,D&T_F3&4,69.17
G497,3_4,ELA_F3&4,57.43
G497,3_4,ELIT_F3&4,43.63
G497,3_4,FRE_F3&4,0
G497,3_4,GEO_F3&4,0
G497,3_4,HIS_F3&4,0
G497,3_4,ICT_F3&4,50.5
G497,3_4,MTH_F3&4,40.7
G497,3_4,PED_F3&4,61.08
G497,3_4,PHY_F3&4,67.31
G497,3_4,RE_F3&4,60.48
G498,1,ART_F1,91.33
G498,1,COMP SC_F1,76.17
G498,1,ELA_F1,70.28
G498,1,FRE_F1,67.1
G498,1,GEO_F1,76.67
G498,1,HIS_F1,60.43
G498,1,MTH_F1,77.14
G498,1,RE_F1,58.33
G498,1,SCI_F1,78
G498,1,SH_F1,66.45
G498,2,ART_F2,78.6
G498,2,COMP SC_F2,84.6
G498,2,ELA_F2,62.29
G498,2,FRE_F2,69.33
G498,2,GEO_F2,73.85
G498,2,HIS_F2,66.37
G498,2,MTH_F2,49.28
G498,2,RE_F2,67.53
G498,2,SCI_F2,82.44
G498,2,SH_F2,62.54
G498,3_4,ACC_F3&4,0
G498,3_4,ART_F3&4,65.94
G498,3_4,BIOL_F3&4,0
G498,3_4,BST_F3&4,0
G498,3_4,CHEM_F3&4,68.41
G498,3_4,COMP SC_F3&4,78.55
G498,3_4,D&T_F3&4,85.93
G498,3_4,ELA_F3&4,62.99
G498,3_4,ELIT_F3&4,55.09
G498,3_4,FRE_F3&4,58.67
G498,3_4,GEO_F3&4,0
G498,3_4,HIS_F3&4,0
G498,3_4,ICT_F3&4,0
G498,3_4,MTH_F3&4,59.48
G498,3_4,PED_F3&4,0
G498,3_4,PHY_F3&4,62.51
G498,3_4,RE_F3&4,79.27
G499,1,ART_F1,47.67
G499,1,COMP SC_F1,74.89
G499,1,ELA_F1,48.38
G499,1,FRE_F1,25
G499,1,GEO_F1,48
G499,1,HIS_F1,56.33
G499,1,MTH_F1,41
G499,1,RE_F1,45.83
G499,1,SCI_F1,56
G499,1,SH_F1,39.33
G499,2,ART_F2,66.7
G499,2,COMP SC_F2,74.67
G499,2,ELA_F2,41.83
G499,2,FRE_F2,19.93
G499,2,GEO_F2,41.33
G499,2,HIS_F2,31.78
G499,2,MTH_F2,62.63
G499,2,RE_F2,50
